Unnamed: 0,x,y
87,75.667,72.279
88,65.971,38.953
89,71.59,60.219
90,89.936,47.287
91,4.378,59.732
92,76.721,57.38
93,79.183,66.095
94,89.023,70.527
95,6.172,54.886
96,9.326,79.679
97,98.325,57.058
98,77.981,79.531
99,93.689,67.902
0,7.907,68.036
1,66.912,61.111
2,97.171,65.599
3,79.839,65.472
4,90.861,53.673
5,68.036,53.732
6,94.419,49.509
7,79.08,66.965
8,95.936,65.167
9,90.192,61.538
10,80.714,58.796
11,67.208,82.108
12,87.417,54.129
13,73.2,57.236
14,84.18,79.293
15,72.832,63.219
16,84.944,63.718
17,65.879,55.795
18,81.316,55.709
19,73.895,76.349
20,99.488,66.102
21,84.076,71.09
22,83.924,62.728
23,75.172,44.138
24,73.615,50.661
25,75.355,49.444
26,69.852,73.087
27,85.145,62.376
28,86.145,65.798
29,95.212,70.102
30,65.341,59.363
31,63.87,47.528
32,63.395,64.932
33,90.313,82.159
34,73.757,56.221
35,89.121,70.558
36,83.041,55.854
37,85.492,65.897
38,9.514,70.527
39,61.416,54.422
40,77.997,66.714
41,70.917,48.865
42,67.834,60.443
43,76.946,57.256
44,91.394,60.012
45,78.869,62.824
46,86.001,62.708
47,81.083,65.363
48,84.716,40.403
49,91.462,52.086
50,58.503,67.128
51,98.645,60.563
52,70.811,61.076
53,69.717,57.075
54,68.372,83.025
55,78.774,73.69
56,88.095,74.102
57,63.341,72.771
58,91.66,52.561
59,79.821,69.978
60,89.651,67.611
61,61.166,77.163
62,83.786,71.237
63,66.56,56.505
64,80.774,71.821
65,52.439,75.697
66,80.009,69.039
67,98.713,55.501
68,69.404,67.302
69,83.552,51.654
70,71.64,69.858
71,79.862,46.63
72,86.28,75.007
73,94.331,41.614
74,78.356,83.36
75,72.594,71.185
76,74.735,67.334
77,8.761,57.755
78,90.354,69.055
79,90.136,57.456
80,82.282,48.715
81,80.32,48.287
82,68.851,62.907
83,95.783,54.181
84,70.155,39.164
85,82.573,73.565
86,75.384,80.753
87,80.407,71.376
88,56.055,61.363
89,72.542,70.43
90,69.985,61.781
91,89.585,66.639
92,84.145,74.733
93,74.447,56.195
94,73.83,44.409
95,73.347,51.191
96,81.72,79.512
97,80.51,50.119
98,83.198,67.364
99,75.876,41.297
0,72.574,77.328
1,81.557,56.971
2,84.186,58.739
3,83.611,58.594
4,72.35,57.207
5,80.066,77.105
6,84.026,47.872
7,72.738,76.781
8,79.883,77.698
9,84.967,66.573
10,57.382,79.398
11,39.944,50.708
12,76.1,48.446
13,91.109,45.854
14,63.715,56.102
15,85.035,55.999
16,99.674,52.316
17,84.308,75.038
18,80.083,51.257
19,79.588,76.331
20,79.016,61.57
21,88.347,58.745
22,87.267,66.654
23,58.159,66.83
24,95.181,55.924
25,71.476,49.036
26,69.289,73.91
27,73.798,74.011
28,70.912,59.355
29,67.464,60.66
30,83.57,68.214
31,83.033,55.061
32,66.282,72.995
33,77.765,68.605
34,91.235,67.775
35,83.381,86.998
36,75.486,62.404
37,71.731,34.185
38,64.541,62.182
39,98.416,62.486
40,91.34,67.466
41,75.022,61.397
42,48.019,62.033
43,95.723,59.13
44,80.638,72.063
45,66.378,67.833
46,92.462,65.557
47,82.21,52.601
48,71.655,66.256
49,82.883,64.663
50,80.041,63.86
51,98.48,62.061
52,90.277,44.967
53,86.058,82.776
54,76.424,75.271
55,88.31,65.671
56,65.513,60.014
57,76.403,40.546
58,70.002,46.491
59,72.294,58.007
60,65.983,59.623
61,71.496,63.414
62,58.348,67.331
63,67.689,54.454
64,84.961,63.649
65,87.716,43.558
66,81.935,71.534
67,89.118,77.489
68,94.806,69.882
69,83.661,58.161
70,76.422,42.841
71,72.139,37.696
72,68.874,63.591
73,74.207,41.058
74,3.223,54.778
75,77.978,40.489
76,75.66,87.273
77,63.406,61.825
78,58.363,76.945
79,70.221,52.805
80,95.937,49.008
81,83.024,53.506
82,79.45,66.611
83,94.255,48.748
84,83.547,68.818
85,89.812,71.163
86,71.907,50.06
87,83.263,45.47
88,85.933,66.645
89,65.176,66.771
90,74.084,67.149
91,8.685,60.117
92,84.507,60.897
93,56.502,61.632
94,82.082,66.799
95,59.92,63.536
96,80.331,63.867
97,83.402,65.989
98,90.215,66.216
99,67.791,41.446
0,58.634,61.706
1,65.13,61.195
2,66.779,78.599
3,75.151,48.846
4,86.041,66.86
5,80.757,84.72
6,78.326,61.011
7,80.286,71.485
8,76.794,78.377
9,92.201,75.76
10,74.247,59.569
11,77.224,60.529
12,84.092,72.811
13,75.768,47.28
14,85.187,40.37
15,74.142,57.128
16,90.818,36.105
17,82.109,56.16
18,87.264,53.394
19,2.83,62.153
20,92.323,71.1
21,88.369,53.195
22,92.63,45.845
23,98.194,67.457
24,74.167,56.796
25,86.067,74.04
26,86.038,58.698
27,97.767,33.109
28,84.27,63.755
29,13.508,55.14
30,58.273,50.855
31,68.168,57.022
32,81.804,42.378
33,81.66,52.814
34,98.065,61.567
35,62.147,65.313
36,86.955,60.008
37,69.191,64.985
38,78.413,56.932
39,84.448,54.262
40,96.187,54.843
41,85.103,72.324
42,97.946,39.871
43,71.479,42.788
44,89.921,45.338
45,95.669,59.211
46,78.732,49.663
47,78.634,58.636
48,92.708,54.417
49,73.612,44.218
50,93.809,58.813
51,61.2,37.659
52,81.646,75.85
53,83.589,66.073
54,81.866,34.764
55,89.867,63.327
56,55.085,46.106
57,63.567,69.232
58,67.169,50.673
59,92.417,53.287
60,74.748,58.985
61,74.28,53.143
62,80.179,78.337
63,84.773,56.121
64,94.833,54.323
65,83.172,63.224
66,96.059,71.546
67,78.607,61.892
68,67.321,70.223
69,72.513,68.755
70,72.554,80.414
71,77.712,55.019
72,77.899,59.986
73,73.567,80.668
74,84.344,38.784
75,82.242,80.399
76,98.737,58.707
77,53.736,63.276
78,90.156,48.469
79,77.561,51.18
80,59.904,48.948
81,89.838,48.398
82,91.184,76.29
83,80.563,46.026
84,76.177,76.272
85,46.528,58.919
86,70.669,64.596
87,87.757,71.742
88,77.612,60.823
89,15.301,56.617
90,93.473,57.264
91,72.167,43.618
92,1.065,42.06
93,65.023,74.162
94,84.553,53.992
95,92.194,60.1
96,61.16,63.457
97,66.126,40.199
98,77.782,63.246
99,86.611,55.743
0,89.424,57.817
1,50.063,84.453
2,79.241,75.921
3,80.097,58.96
4,66.172,58.812
5,74.509,63.044
6,65.717,51.115
7,85.196,71.161
8,76.185,48.38
9,87.991,59.639
10,84.562,60.803
11,77.58,68.606
12,79.86,45.875
13,76.628,61.56
14,72.203,55.36
15,67.852,46.366
16,74.922,81.348
17,74.64,61.735
18,97.925,58.075
19,68.386,61.266
20,75.848,48.351
21,74.577,52.609
22,81.632,56.385
23,66.16,59.051
24,80.414,53.497
25,76.984,38.742
26,93.001,64.69
27,86.179,36.391
28,63.263,73.673
29,66.517,61.039
30,67.682,65.501
31,83.944,36.01
32,57.917,62.147
33,78.861,56.677
34,5.197,66.561
35,63.441,71.001
36,96.072,63.038
37,91.722,59.754
38,79.438,58.689
39,66.76,61.183
40,81.343,53.951
41,83.384,76.612
42,76.157,74.177
43,84.467,57.629
44,83.723,46.868
45,84.327,70.914
46,88.127,61.712
47,65.295,48.996
48,83.689,74.656
49,63.273,62.934
50,98.156,56.934
51,86.477,63.977
52,80.231,58.499
53,86.716,59.606
54,67.532,58.554
55,85.281,62.288
56,78.418,65.933
57,94.895,70.949
58,67.019,60.757
59,62.69,57.766
60,78.651,68.044
61,86.781,68.67
62,99.551,66.228
63,93.443,55.503
64,73.636,55.645
65,76.375,70.534
66,99.154,54.281
67,5.376,58.009
68,73.389,63.943
69,70.955,85.415
70,78.685,44.265
71,87.054,65.933
72,75.317,67.486
73,92.861,52.162
74,89.481,47.547
75,70.38,53.195
76,6.154,41.349
77,84.628,58.574
78,74.833,80.008
79,71.521,53.501
80,45.927,54.146
81,70.359,75.337
82,87.393,48.299
83,58.735,69.612
84,76.963,73.281
85,78.769,61.232
86,76.677,65.259
87,66.179,70.112
88,84.052,62.644
89,68.56,56.348
90,95.123,46.039
91,71.577,52.505
92,58.807,50.584
93,63.5,48.697
94,61.993,57.358
95,75.387,43.839
96,25.408,62.819
97,64.611,27.508
98,96.23,61.756
99,60.719,47.102
0,91.463,35.387
1,79.323,77.624
2,72.732,51.059
3,38.955,73.604
4,94.405,41.655
5,96.963,63.259
6,94.14,75.348
7,61.794,63.276
8,92.399,56.85
9,6.251,66.899
10,83.44,49.579
11,63.987,77.299
12,88.28,69.786
13,76.695,75.885
14,65.365,63.746
15,73.211,63.927
16,77.728,66.269
17,79.028,47.031
18,74.343,68.536
19,93.235,56.812
20,96.429,68.733
21,83.628,52.348
22,88.576,68.601
23,69.774,61.47
24,81.112,70.964
25,95.401,62.369
26,73.794,77.444
27,79.564,56.232
28,90.217,45.751
29,94.447,55.487
30,92.165,71.405
31,80.609,64.018
32,77.077,82.062
33,71.278,49.919
34,90.267,72.767
35,55.159,62.443
36,58.534,47.628
37,79.793,65.87
38,82.119,71.01
39,90.483,54.227
40,71.314,57.983
41,75.119,46.583
42,65.722,58.539
43,90.103,40.275
44,59.509,76.751
45,83.426,83.16
46,73.479,76.657
47,72.8,58.049
48,70.55,35.79
49,80.823,72.829
50,74.535,46.027
51,91.391,65.779
52,86.164,75.147
53,96.885,52.919
54,79.096,76.942
55,73.588,64.366
56,78.132,50.996
57,99.373,55.116
58,92.168,46.892
59,68.296,55.408
60,75.135,52.098
61,2.019,67.093
62,86.08,64.973
63,75.681,50.252
64,53.249,58.899
65,88.063,43.48
66,74.275,58.782
67,83.532,42.696
68,8.288,64.555
69,71.014,68.539
70,83.573,46.888
71,80.791,63.828
72,78.903,86.42
73,71.79,58.603
74,59.835,70.118
75,72.661,57.556
76,67.882,45.431
77,65.824,66.9
78,79.511,57.968
79,71.166,40.689
80,85.034,43.947
81,84.105,46.096
82,99.582,57.913
83,59.26,43.118
84,67.707,41.116
85,74.721,94.88
86,79.727,80.02
87,90.416,63.128
88,68.967,72.668
89,69.447,66.657
90,82.344,42.915
91,85.213,70.311
92,87.671,49.21
93,86.138,56.775
94,88.607,30.311
95,94.808,54.52
96,54.54,50.316
97,78.942,63.549
98,79.288,58.525
99,95.75,66.3
0,79.671,44.763
1,91.622,55.389
2,82.942,54.426
3,90.181,62.155
4,92.466,61.506
5,76.454,48.914
6,75.289,46.393
7,19.459,45.524
8,89.14,58.424
9,77.653,53.896
10,72.047,53.212
11,91.42,63.07
12,91.585,67.808
13,75.228,59.331
14,72.716,76.617
15,1.755,28.411
16,78.062,50.68
17,77.76,36.782
18,85.127,53.242
19,87.291,59.375
20,87.066,62.792
21,90.453,90.499
22,56.916,37.693
23,91.115,38.293
24,67.972,50.91
25,7.016,60.449
26,71.086,94.206
27,82.807,51.335
28,75.557,80.833
29,92.412,46.441
30,3.253,48.995
31,74.007,48.766
32,65.723,63.768
33,85.713,34.094
34,60.305,50.321
35,77.819,73.819
36,78.578,61.133
37,93.096,62.73
38,91.259,45.894
39,61.966,75.745
40,98.64,76.975
41,72.144,67.401
42,86.091,93.574
43,98.583,74.762
44,5.312,78.795
45,83.102,72.172
46,79.227,61.823
47,85.835,35.313
48,86.1,43.171
49,78.779,55.836
50,88.733,66.96
51,72.905,75.214
52,92.593,62.967
53,71.984,77.621
54,97.538,86.406
55,83.737,56.949
56,97.386,75.804
57,67.524,48.034
58,80.647,62.545
59,77.968,51.546
60,99.105,65.569
61,75.09,70.441
62,99.307,69.049
63,72.59,79.838
64,87.355,32.748
65,70.556,47.531
66,94.377,49.639
67,86.054,56.006
68,82.462,75.556
69,55.305,40.281
70,71.916,74.8
71,70.775,45.032
72,64.685,49.743
73,4.672,70.907
74,90.338,66.755
75,88.557,74.933
76,71.56,67.227
77,69.018,70.551
78,58.648,58.376
79,76.753,57.296
80,85.592,73.172
81,63.564,54.416
82,74.045,73.002
83,66.265,65.023
84,76.123,59.093
85,66.943,44.364
86,72.974,75.606
87,96.092,60.031
88,11.497,43.594
89,85.607,72.677
90,61.228,54.365
91,4.514,65.317
92,72.391,57.624
93,83.239,63.135
94,86.727,34.564
95,74.824,71.268
96,79.849,65.893
97,0.103,67.111
98,72.728,49.753
99,84.385,49.744
0,77.946,51.899
1,73.646,84.281
2,56.945,59.239
3,96.369,44.243
4,70.937,40.891
5,91.197,85.301
6,70.892,79.397
7,85.811,57.898
8,81.483,62.724
9,69.016,39.185
10,62.653,71.558
11,89.968,71.78
12,90.915,31.5
13,90.749,38.367
14,72.745,85.849
15,79.723,52.133
16,86.495,48.8
17,72.269,71.53
18,73.21,77.6
19,51.691,69.622
20,74.955,59.089
21,78.904,66.857
22,83.363,50.175
23,87.977,48.762
24,83.061,69.148
25,13.532,54.951
26,58.967,50.068
27,84.289,66.74
28,92.542,38.859
29,82.162,58.388
30,8.916,57.314
31,82.975,49.664
32,96.748,52.933
33,83.832,50.21
34,82.966,85.723
35,60.362,85.227
36,7.847,57.664
37,68.908,79.043
38,84.192,58.273
39,98.314,53.27
40,78.059,59.168
41,86.644,63.525
42,75.24,69.159
43,85.235,62.043
44,74.167,73.31
45,69.96,75.183
46,99.427,69.332
47,88.837,52.225
48,74.745,52.159
49,92.495,48.154
50,80.069,39.921
51,63.681,57.454
52,66.19,64.291
53,0.141,63.137
54,74.329,41.259
55,70.041,43.598
56,66.787,59.303
57,65.039,63.222
58,65.853,67.184
59,93.481,71.033
60,96.991,73.708
61,86.039,73.467
62,69.185,71.162
63,68.648,70.043
64,74.301,44.928
65,69.299,54.485
66,76.591,89.213
67,80.533,78.794
68,66.464,57.53
69,76.841,62.445
70,57.731,62.66
71,84.78,68.512
72,95.193,44.794
73,75.252,84.266
74,1.416,59.455
75,74.948,67.641
76,93.064,57.058
77,93.436,67.393
78,75.969,67.285
79,85.539,65.618
80,59.635,54.081
81,69.41,44.259
82,90.624,79.127
83,4.807,66.62
84,84.582,69.061
85,82.733,30.745
86,81.093,21.026
87,79.012,65.694
88,58.154,65.995
89,3.19,68.095
90,88.897,41.086
91,70.961,71.649
92,11.503,34.44
93,4.114,60.726
94,98.742,54.832
95,74.015,74.266
96,88.631,50.972
97,72.486,59.614
98,81.525,53.799
99,78.865,59.293
0,75.655,66.761
1,73.843,49.943
2,83.121,60.79
3,83.855,54.134
4,98.899,63.759
5,94.289,48.119
6,55.073,51.224
7,73.695,62.431
8,63.014,65.655
9,88.838,37.562
10,78.896,47.471
11,95.222,73.333
12,90.549,53.348
13,75.612,60.625
14,73.503,64.906
15,92.176,59.258
16,61.836,59.969
17,97.129,70.306
18,90.952,52.911
19,82.566,54.692
20,98.157,71.118
21,4.524,57.21
22,96.022,58.806
23,2.718,60.265
24,82.556,55.41
25,94.3,58.592
26,80.171,69.459
27,66.94,48.891
28,93.406,71.494
29,96.52,48.178
30,63.567,46.797
31,4.041,57.488
32,90.137,67.567
33,91.213,60.932
34,79.036,48.761
35,68.441,65.764
36,64.914,60.352
37,78.459,58.586
38,94.185,58.858
39,44.88,85.466
40,67.592,69.656
41,82.306,67.164
42,73.85,50.514
43,75.67,54.981
44,69.843,70.609
45,71.807,73.147
46,65.33,51.186
47,82.097,59.421
48,67.592,46.158
49,50.739,42.084
50,77.601,57.929
51,69.536,71.932
52,80.611,58.071
53,78.972,68.051
54,80.026,59.144
55,81.302,73.293
56,88.807,51.213
57,81.784,44.328
58,83.697,48.319
59,53.511,66.605
60,90.212,56.501
61,5.003,53.22
62,92.674,60.325
63,77.395,47.756
64,87.847,56.65
65,54.646,50.951
66,82.066,61.902
67,86.931,68.318
68,85.96,56.952
69,73.125,62.974
70,89.261,71.827
71,83.385,40.228
72,64.574,63.941
73,83.261,53.026
74,93.565,57.233
75,82.345,64.129
76,92.315,44.714
77,70.767,73.452
78,87.465,82.526
79,77.7,69.352
80,76.437,39.545
81,70.045,50.212
82,85.021,56.033
83,65.837,50.102
84,78.581,54.934
85,2.957,61.398
86,94.68,60.187
87,82.208,57.969
88,83.449,69.658
89,75.514,74.264
90,81.341,46.496
91,78.247,60.935
92,87.793,59.817
93,0.897,46.997
94,80.831,60.741
95,78.947,96.96
96,75.862,66.931
97,84.571,60.853
98,83.765,34.859
99,73.482,74.714
0,76.475,62.061
1,46.148,50.967
2,75.476,51.27
3,67.959,61.654
4,68.86,70.93
5,83.918,52.467
6,87.496,69.909
7,88.428,73.601
8,73.517,67.283
9,86.924,68.448
10,80.059,66.827
11,80.713,59.69
12,84.919,57.14
13,56.629,58.947
14,67.61,66.942
15,93.036,84.209
16,1.212,52.749
17,12.263,81.579
18,0.839,72.254
19,76.48,53.221
20,61.248,58.717
21,79.05,56.417
22,74.911,46.81
23,75.543,56.617
24,90.102,90.736
25,93.353,55.298
26,72.204,77.53
27,0.468,59.083
28,97.213,78.888
29,85.067,63.809
30,84.651,53.984
31,75.08,54.989
32,89.235,60.847
33,78.925,80.524
34,59.947,33.806
35,43.949,69.783
36,97.948,45.096
37,3.35,61.012
38,74.654,42.914
39,74.894,79.331
40,82.61,43.354
41,84.154,62.923
42,81.125,79.463
43,84.993,67.343
44,73.14,30.84
45,87.715,43.273
46,79.897,53.299
47,92.772,46.537
48,86.083,66.008
49,59.972,64.014
50,77.195,65.457
51,87.106,52.728
52,89.873,76.075
53,6.075,39.384
54,72.621,41.092
55,7.258,55.47
56,70.338,41.248
57,79.794,52.047
58,64.53,57.032
59,87.563,60.504
60,2.149,66.835
61,7.041,51.598
62,96.462,64.303
63,84.259,80.58
64,62.845,69.602
65,78.575,59.931
66,76.667,43.335
67,98.035,71.976
68,84.924,79.42
69,96.496,63.034
70,85.981,55.797
71,90.841,35.067
72,83.689,55.408
73,64.585,40.73
74,96.811,56.929
75,74.964,63.147
76,97.456,56.511
77,85.297,66.416
78,69.524,75.992
79,93.471,78.284
80,75.166,50.316
81,78.87,34.121
82,91.229,61.556
83,82.179,71.222
84,91.364,75.94
85,84.556,69.369
86,69.963,63.928
87,71.383,64.788
88,85.402,61.954
89,74.14,56.979
90,62.68,57.07
91,71.79,60.184
92,77.038,49.127
93,86.08,60.386
94,75.644,64.911
95,92.458,55.907
96,74.912,44.379
97,79.835,72.101
98,69.973,66.119
99,73.483,75.867
0,89.931,64.729
1,4.516,67.936
2,77.754,51.267
3,82.237,61.672
4,63.897,83.94
5,65.236,46.669
6,83.747,38.291
7,83.273,66.183
8,49.465,69.029
9,89.528,73.104
10,91.338,71.511
11,81.385,35.802
12,87.257,61.57
13,72.306,66.101
14,68.8,31.843
15,83.763,58.978
16,90.02,70.56
17,88.434,65.188
18,78.432,49.734
19,71.464,66.19
20,90.844,41.373
21,88.01,50.03
22,70.101,46.129
23,60.674,76.3
24,81.729,71.725
25,75.844,88.167
26,79.789,62.446
27,93.239,71.648
28,82.234,64.666
29,68.904,35.241
30,91.781,70.062
31,81.799,73.869
32,73.34,48.537
33,88.266,45.168
34,83.257,68.038
35,3.036,73.591
36,92.936,56.827
37,73.418,71.548
38,80.739,57.012
39,81.364,61.407
40,81.099,50.033
41,75.076,47.839
42,2.766,57.342
43,2.193,51.479
44,85.898,59.186
45,77.256,38.107
46,74.894,39.842
47,90.466,58.201
48,91.094,72.055
49,84.192,59.928
50,93.162,61.575
51,85.959,63.692
52,76.94,68.727
53,94.023,64.022
54,91.242,55.289
55,74.346,54.917
56,58.02,61.893
57,0.124,67.046
58,71.228,56.606
59,6.07,70.615
60,78.967,46.631
61,0.681,87.612
62,92.947,63.766
63,88.612,57.136
64,53.632,56.661
65,89.403,66.181
66,90.887,69.147
67,73.156,47.382
68,56.493,66.351
69,93.764,48.178
70,94.886,47.366
71,73.926,77.994
72,84.079,80.865
73,66.453,47.052
74,62.82,51.208
75,76.599,57.389
76,37.782,65.938
77,88.814,70.489
78,79.552,49.591
79,69.854,55.332
80,71.215,71.634
81,8.863,63.774
82,6.855,74.229
83,75.225,55.787
84,65.071,71.763
85,82.846,50.65
86,74.79,46.147
87,93.707,46.991
88,83.841,61.226
89,93.798,62.888
90,56.404,67.708
91,92.567,52.094
92,94.792,30.23
93,93.016,63.4
94,77.478,69.655
95,81.409,42.104
96,71.544,70.488
97,99.418,64.226
98,77.557,44.78
99,80.081,62.577
0,85.019,73.771
1,74.188,58.385
2,94.29,50.378
3,79.233,43.798
4,94.245,62.098
5,57.916,64.225
6,91.428,93.068
7,80.535,57.507
8,89.275,63.799
9,89.949,63.566
10,76.091,44.208
11,85.558,47.231
12,90.324,50.697
13,88.119,75.83
14,6.311,60.102
15,80.277,39.324
16,97.26,55.821
17,81.622,58.658
18,88.953,38.638
19,87.093,64.893
20,61.042,72.578
21,88.253,72.908
22,87.731,70.791
23,77.079,66.36
24,71.708,58.039
25,98.109,56.405
26,84.767,34.575
27,64.482,56.766
28,65.599,67.212
29,52.647,68.131
30,91.138,66.387
31,75.794,74.478
32,91.135,62.938
33,88.982,49.268
34,76.036,37.592
35,0.728,40.375
36,9.57,50.996
37,68.337,61.18
38,93.518,82.509
39,75.496,39.383
40,87.962,69.121
41,87.145,48.351
42,68.808,77.797
43,67.441,52.374
44,81.73,39.681
45,70.83,65.765
46,62.902,53.132
47,88.045,68.807
48,87.814,49.696
49,76.08,44.312
50,66.045,60.442
51,80.251,55.659
52,78.736,63.082
53,79.024,57.125
54,87.935,61.348
55,94.742,67.657
56,66.989,46.2
57,83.839,47.062
58,55.309,64.216
59,90.7,60.968
60,83.912,42.213
61,61.292,47.149
62,80.104,69.017
63,83.32,62.521
64,86.998,61.578
65,63.41,62.917
66,94.865,37.414
67,88.271,73.156
68,78.682,71.075
69,0.294,66.588
70,64.486,58.649
71,68.488,43.051
72,80.923,71.261
73,65.239,56.53
74,79.749,69.75
75,58.407,78.656
76,71.744,59.562
77,81.862,44.031
78,2.365,83.893
79,69.699,43.112
80,94.726,60.285
81,70.836,58.598
82,87.571,46.583
83,89.896,72.436
84,82.819,67.776
85,61.095,61.2
86,71.254,46.256
87,79.943,61.209
88,79.159,53.034
89,6.255,56.138
90,80.36,66.534
91,79.329,58.068
92,81.739,64.803
93,70.94,45.959
94,73.987,71.191
95,81.355,47.122
96,58.566,58.833
97,68.116,71.695
98,65.095,74.648
99,85.705,53.969
0,78.885,71.65
1,79.107,62.917
2,61.611,68.453
3,76.318,58.85
4,6.499,72.945
5,91.242,58.082
6,79.243,49.182
7,81.029,68.489
8,71.201,51.463
9,77.908,50.984
10,75.786,71.679
11,77.156,63.392
12,74.229,66.141
13,86.596,59.327
14,66.074,63.065
15,67.952,42.344
16,66.017,46.897
17,73.255,62.343
18,71.263,59.418
19,72.581,81.874
20,90.272,72.391
21,68.839,67.248
22,83.893,40.97
23,83.194,68.721
24,63.877,57.957
25,62.153,57.392
26,88.38,53.193
27,64.717,62.794
28,67.321,77.079
29,90.576,79.061
30,72.281,70.067
31,78.347,51.415
32,96.977,58.142
33,83.946,69.892
34,74.435,91.606
35,72.863,60.526
36,74.324,76.833
37,77.784,48.575
38,88.114,74.303
39,48.678,67.365
40,0.317,69.615
41,72.642,87.503
42,94.586,64.823
43,79.856,60.889
44,79.668,62.62
45,90.706,74.292
46,77.809,60.595
47,54.543,59.321
48,87.913,40.222
49,73.806,56.737
50,85.111,82.449
51,60.962,58.616
52,67.486,39.703
53,72.784,71.354
54,92.302,66.869
55,72.859,73.757
56,65.458,36.591
57,85.045,58.921
58,72.686,53.929
59,82.178,74.037
60,73.989,68.662
61,83.144,69.57
62,87.592,64.49
63,91.491,80.609
64,71.893,53.34
65,67.863,55.56
66,72.173,40.402
67,76.212,60.724
68,78.453,74.426
69,88.294,59.289
70,71.423,77.902
71,79.166,54.246
72,77.054,69.678
73,81.97,58.379
74,80.765,64.29
75,74.36,82.034
76,84.098,74.412
77,63.623,51.597
78,89.089,52.789
79,92.459,81.544
80,92.777,67.033
81,70.345,55.366
82,88.87,67.005
83,68.559,86.511
84,0.116,73.856
85,72.885,47.086
86,84.147,82.16
87,68.218,52.595
88,77.367,73.344
89,82.421,69.609
90,73.346,67.624
91,69.903,62.981
92,80.051,51.153
93,71.498,28.87
94,87.506,55.081
95,78.453,68.008
96,73.653,60.134
97,90.747,67.882
98,87.032,73.749
99,71.126,61.724
0,74.74,58.249
1,0.234,67.185
2,84.069,48.531
3,62.92,44.801
4,82.012,62.438
5,72.429,52.26
6,99.01,67.898
7,0.327,56.265
8,90.208,49.166
9,77.93,70.94
10,70.823,56.941
11,76.416,54.103
12,82.716,52.808
13,74.444,75.669
14,2.44,55.76
15,77.666,36.296
16,77.946,59.972
17,4.786,76.031
18,66.748,55.063
19,67.793,51.401
20,65.736,62.372
21,58.658,52.149
22,85.16,47.994
23,78.166,52.975
24,88.297,65.848
25,77.14,67.624
26,78.554,54.46
27,79.987,70.101
28,71.61,65.947
29,89.474,62.664
30,77.23,46.094
31,93.471,61.892
32,91.264,63.179
33,77.163,47.15
34,70.68,41.917
35,85.936,70.989
36,90.051,56.126
37,84.699,52.06
38,70.744,57.709
39,79.748,50.91
40,72.845,71.359
41,5.594,61.203
42,73.616,69.677
43,87.688,81.877
44,94.662,64.556
45,67.248,74.203
46,91.356,49.249
47,3.716,51.766
48,63.609,62.08
49,65.485,40.304
50,11.436,67.036
51,84.034,57.294
52,93.881,45.669
53,92.539,73.34
54,76.874,44.301
55,9.269,60.05
56,69.429,72.69
57,74.471,67.872
58,84.28,70.972
59,72.457,58.651
60,72.951,51.93
61,83.638,77.9
62,88.295,56.554
63,85.746,59.333
64,91.906,55.541
65,78.506,56.735
66,76.591,71.529
67,89.785,69.417
68,7.044,76.122
69,72.948,57.151
70,66.815,85.194
71,55.621,63.845
72,82.173,79.58
73,64.326,56.001
74,15.889,61.265
75,99.461,65.848
76,81.282,63.329
77,70.665,74.647
78,81.423,66.979
79,80.4,83.574
80,83.068,58.721
81,89.407,53.111
82,99.529,82.948
83,85.825,69.232
84,99.57,63.584
85,85.579,39.508
86,89.038,70.052
87,77.227,52.243
88,73.066,53.697
89,62.569,71.153
90,65.003,63.66
91,95.189,75.205
92,67.002,69.486
93,83.279,63.353
94,81.814,44.456
95,73.13,80.393
96,84.278,71.873
97,67.935,51.424
98,78.624,58.618
99,62.91,61.29
0,66.678,78.317
1,74.681,54.714
2,70.807,62.604
3,73.84,73.575
4,57.16,59.748
5,83.503,49.906
6,72.528,56.378
7,74.109,46.037
8,93.127,46.36
9,75.738,71.777
10,75.869,52.122
11,63.267,55.526
12,84.594,55.866
13,95.344,68.655
14,75.738,43.363
15,86.578,56.085
16,71.045,76.359
17,69.579,70.937
18,87.604,44.869
19,80.025,47.552
20,5.789,59.87
21,84.402,49.075
22,57.628,95.225
23,76.559,77.159
24,96.375,54.276
25,87.823,67.632
26,93.865,74.018
27,65.999,73.616
28,97.762,51.289
29,81.544,71.449
30,71.405,60.713
31,87.519,70.707
32,86.253,66.97
33,72.606,71.315
34,75.982,56.193
35,94.417,51.073
36,90.543,50.877
37,83.617,67.674
38,91.834,68.404
39,80.11,66.052
40,96.362,45.545
41,80.619,42.301
42,90.11,49.692
43,74.014,71.032
44,94.644,62.146
45,88.755,64.665
46,73.786,41.869
47,74.643,54.792
48,89.351,71.913
49,80.55,67.243
50,83.268,65.14
51,52.579,71.119
52,74.514,59.468
53,66.298,46.767
54,86.252,47.276
55,89.595,59.42
56,76.13,79.891
57,77.56,58.835
58,79.384,69.245
59,72.503,48.909
60,81.13,46.819
61,52.06,56.44
62,82.889,67.938
63,80.389,56.018
64,77.246,52.939
65,61.962,50.668
66,87.704,65.974
67,73.203,81.973
68,65.44,61.399
69,69.683,44.051
70,80.24,75.337
71,74.653,77.953
72,94.658,56.314
73,92.122,62.4
74,80.568,57.815
75,71.165,55.5
76,87.631,63.108
77,81.512,42.281
78,76.337,64.369
79,82.736,60.039
80,79.387,48.227
81,92.557,50.145
82,87.512,70.541
83,78.528,53.998
84,74.849,79.439
